,ko15,ko16,ko18,ko19,ko21,ko22,wt15,wt16,wt18,wt19,wt21,wt22
352.2,-1.1768006225531624,-0.56213965142902,-1.3634182281227845,-1.9536109829067927,-2.4705480372285047,-1.6251800568156192,-2.696685436486126,-3.1484166387031385,-3.208670971883743,-3.6338787764175,-2.924772266899134,-4.129123313532206
352.9,-3.6190140259713357,-2.9469706595278096,0.5005391253960072,0.9099327562638899,0.2892105170628369,-1.4800327319119777,-3.4566350417603657,-2.98512451423327,1.391235830690455,0.38937653175181963,-0.22688316772509576,-0.685799013411473
353.1,-0.74267731852139,-1.000714572726413,-1.010171970623212,-1.2481685307052004,-1.0611770357484747,-1.1690409817047525,-0.41321598984902086,-1.2546827438062074,-1.481073756177637,-0.9665412912140805,-1.1314280857084016,-1.3024733631062144
354.1,-1.4935876102063035,-2.3972508658855993,-1.7300318586898564,-1.6086825222561738,-0.20026120354160426,-0.16367093680696987,-1.594725852076619,-1.6046561868892504,-0.9474554676999274,-2.3825282651341664,0.20950878999554257,-0.33721274751855235
354.2,1.5998967883639856,0.7909630124264722,1.0061291045011234,0.8460082105373165,1.0930554403709505,1.6055399327210174,-1.5435220059791286,-1.3013134511350735,-2.7093336883823094,-1.4256995797737009,-1.761556661274912,-2.020428690383136
355.2,-0.1654795598524591,-1.0232078876088584,-0.8969834823514664,-1.2333102296974583,-0.7866047918101956,-0.13671984583777275,-4.3022506252566455,-1.4483717260543438,-4.133205149835643,-0.9223967241383533,-5.829785080010268,-3.0728393841889616
356.2,1.6666331126562888,2.1010245897305935,1.8884893694096485,1.653458748474348,2.1741863104448678,1.7798986116833322,-0.8521464543359882,0.4539129873596753,-0.37284860482509874,-0.06217327534814976,-0.3400765795062559,-0.11330061003379821
357.2,-0.18931684159449358,0.11913123583288016,-0.08302371452778479,-0.2183746938756732,0.1902786630952441,-0.1371104276690971,-2.8714176850361492,-1.359358314341592,-2.9369221746555443,-2.2509640605188084,-2.172638637300489,-2.101528781868085
357.2,-1.8067979300758537,-2.697904561030672,-0.272875642000285,-0.6460162289421397,-3.3123086087029527,-3.0004186268722997,0.17088688997628843,-0.49490254218077756,-0.602882017441353,-1.012518839886532,-3.3438387031006895,-4.84339905977738
358.9,,2.765847038080822,3.3579116188172136,3.0961594318678953,,,,,1.735990427782419,,,
359.2,0.30283443427082946,0.2377312884796237,-0.02458585589425899,-0.055873619128491425,0.708980611183133,0.7843729766784777,0.18195843632842734,1.0192227945800987,-0.297177023045899,0.845318728295442,0.6141042052198199,0.9652707588460855
360.0,4.701611909916526,4.3755666835478895,4.407155930661474,4.875536243588738,4.7854633349991955,5.288792779700557,5.03376624561831,4.640687072384973,4.474962295933152,5.019278539286235,4.8918336585668225,5.220181374054035
360.9,,2.3803477178135575,2.8405490631035932,3.543330005498758,,-7.2457712953540305,,,1.4073545427652532,-2.6822522416295946,-5.9477798161731865,
361.1,1.6437320113041851,1.5189252011862677,1.3352844721272883,1.3140878261997289,1.3694916763447034,1.5194025728277456,1.8181225674482815,1.7488021909153035,1.538528367377241,1.6482590735281153,1.4783847261297116,1.2798054291926237
361.1,2.558193090919501,2.292346419179678,2.5114049677159382,2.9696262671709364,2.60441258017042,3.122137997522516,2.912311569599923,2.493982036195259,2.5311578079075385,2.944856197653736,2.80926494132321,3.0446521184188398
361.9,,1.867405809042167,2.1262829394596907,1.783656682154842,,,,,0.9843497205368275,-3.7485571395137565,-7.206928211850753,
362.1,1.0401251632595292,0.8377739327820567,0.6300437971284114,1.094302731884801,1.1681643040804652,1.3357725590451741,1.1080603656354806,0.7914283105608061,0.5527394802145911,1.0510813520269244,1.183715115416674,1.1348276230680159
362.1,-0.2635875968585133,-0.5492321409326419,-0.4290321765114927,-0.4537779708833215,-1.7641733393692784,0.027714903977044014,-0.16120908694362646,-0.0627388493093699,-0.1765153080220424,0.018978187208471997,-0.24080828471465,-0.297026556425226
363.2,0.11568701742899079,-0.41937472617675975,-0.4370714112061498,-0.6471465854897079,-0.5811279888411346,-0.5370881272761584,0.3977099727307096,0.35127651373711644,-0.3134127385810874,-0.24971367047620263,-0.4351016594908026,-0.6574091258637554
364.2,0.029395369101325897,-1.1633633056839492,-0.9281498136061876,-1.554819028646012,-0.5105061420470675,-0.5813923334446799,0.18254620563922086,-0.30249873257991644,-1.1090423665976419,-0.9849097140859944,-1.8325616284202877,-2.364632958115289
365.0,5.065004223777294,4.645789401640618,4.8217356012553,4.597409141769931,5.211491733131746,5.1732978557847895,5.331912004065618,4.71988700576882,4.740266173071577,4.671290334726937,5.126657315030483,4.979477973860493
365.2,-0.00984087146242707,-0.5454620261299201,-0.21077430413092801,-0.5086264432118631,-0.6718267487285469,-0.5353245344649468,0.22372008798190535,0.2578177693576301,-0.07733746040312883,-0.18538682302302578,-0.48883289640363015,-0.8337771020987953
366.0,2.934516021153656,2.4977726507652793,2.583347884128487,2.383517373561183,2.9859721499196676,3.0080884541860624,3.155826748096002,2.5693324482283257,2.5790581085169784,2.4999089581691956,2.9097650784978137,2.7548863400471904
366.1,0.7999972007162106,0.08203355799270806,0.849343448510411,1.464386134707437,1.8175810120345997,1.6845940108430977,1.1432967288597768,0.4851467718555745,1.0666668111640423,1.8058811761866245,1.6965750961730344,1.7280690244965262
366.2,0.1950166285155419,0.06094722465925356,0.007245150281309731,-0.09178108973644972,0.07291973251240225,-0.053033996083435286,0.7354908935877557,0.29410881065790684,0.20457677368685062,0.35713396602341724,0.16168183480450748,-0.0998006516485882
367.2,2.8677426321309327,2.3653053758504967,2.5663900532341697,2.44804678944049,2.5880601872010875,2.73616704259543,3.090232949305609,3.088624537607015,2.8535588549635555,2.785529958046722,2.728014979573987,2.506358018229942
368.2,1.1677223386555207,0.48325643611166313,0.6186322200138463,0.6254493243077967,0.7232113907367105,0.8692083909440198,1.4066968996528015,1.2203313679477465,0.9265961451924206,0.9103408132551696,0.803927074868854,0.5882016626658202
371.2,0.42163613123696825,-0.4666718891883169,-1.0773759734360269,-0.962691140222394,-1.083493485869719,-0.7430268646398305,0.6943799689788905,-0.15086537240506004,-0.35642356420217314,-1.0523702057056086,-0.7787430796113368,-0.5877630337785683
372.2,-2.496830797846225,3.314551933892705,3.2316561689982968,3.3569322177678917,3.4564445361977643,3.30187559655236,-2.442927708213795,3.183064902350897,3.44284776445477,3.700350426250513,-1.3528711600817054,3.2866856260048563
373.2,-3.3111487121828733,1.1632351095369398,1.2834939006294852,1.319222774499979,1.3968482772006912,1.261608594789831,-4.171515532725271,1.1118041504896816,1.3344169738202747,1.6678664541735537,1.723505113640587,-1.3419440804655243
376.2,-1.205064562117412,-1.2490934983909805,-1.9673995120006893,-1.1675227232886458,-0.9182060315540327,-0.6914458898553321,-1.4973467899206114,-0.2390697980328289,-2.5415415091173923,-0.587287117357528,-1.0252295516675396,-0.46619802720852144
376.2,-1.0117278459538852,-1.5480109903232966,-1.5623471888606155,-1.6347737725282898,-2.4603430161695963,-1.433710384997168,-4.083216477543317,-4.0639066028209125,-4.614210430887996,-4.533105506177673,-4.517832471325362,-5.841136447994416
377.0,-1.9837595958683774,-2.0618061288682332,-2.132592250864405,-3.4319489820885196,-1.6512546248599311,-1.8533456477084815,-1.817029595342107,-2.033896219648647,-2.3470038665373876,-4.481859671403875,-2.7396501794932746,-2.5479077594389525
379.1,0.694469778963957,1.037652285412705,1.6162795138927688,2.633434682797783,2.008526725541903,2.6122578116330453,1.2889257100410385,1.0300878894233307,1.804915381595955,2.6227142760046522,1.5661262266258547,2.511864445262941
380.1,-0.2796514109961634,1.8706655613550907,2.0504898448747255,2.567047419984179,2.7235763831818476,3.443658468406935,1.716866528298099,1.9138227669101395,2.2208975408021523,2.6974704701560888,2.4378434568334706,2.9207489340869848
380.2,-1.213349776683654,-1.0391641815156971,-0.3158491894369009,0.741912829779079,-1.0608842946263173,0.6267967733167519,-1.5317226888790256,-1.6534313010486226,-0.06755421342449108,0.7499711725099066,-0.41819412748142737,0.48543071382491965
381.0,2.2819629510021198,0.9936716077554624,1.3452493791193327,0.7045490674349641,0.49762276855096543,0.9085630603659405,2.5030033770521407,0.9966561484450358,1.9695056439071446,1.0916140276216217,0.9777463998272666,0.6509906927911346
381.1,-2.722837726922536,-0.3435032072256289,-0.18201048863215807,0.39881689985350965,0.4741030704037995,0.7317030592197163,-2.51461284498622,-0.27668681588758925,0.03547145458813805,0.42545787436509575,0.27340184069390605,0.737909992354541
382.1,-0.08773825588447548,1.2488840649879727,1.3877032218820418,1.6719437989624604,1.6634232292843198,2.337093110146712,0.7357307049997528,1.417040836268756,1.4574098512720992,1.831683274272193,1.6668017514648867,1.72294362395014
382.2,0.9236187430886411,0.15094735850054047,0.06416115142201168,-0.049716794150473365,0.24680097880862212,0.4325213118537241,-1.6763531012827557,-2.0057340083353434,-2.7400876339143654,-2.7790702302997468,-3.1503090207655005,-3.9593662052013174
384.2,1.5346051195723813,0.28520852283231324,1.8858042564213957,1.037959317887672,0.3212927935202636,-0.2277273401458394,-0.7350406730655936,-3.1848472015567886,-1.1496820741008384,-2.8102274155650093,-3.063638312356935,-1.067652064323107
385.1,1.6021413223443506,1.2320648833547152,1.474189849831647,1.6073703592365407,1.7142293380509825,1.6655997927983606,1.9296997023131657,1.8928787529153965,1.7447799947586755,1.8520936169218254,1.693402242719078,1.6811684961412205
386.1,-0.20361635054081773,-0.9555834621434791,-0.40823964973725146,-0.10717024796378416,-0.7491626552704812,-0.11447913261804665,0.08138808727968894,0.06245958620931791,-0.09795446932423235,-0.02915536430676524,-0.42403550078097796,-0.14008662491150392
388.1,0.6416979080967705,0.13347128301378802,0.2837215932542514,0.27294821057194474,0.6322845641447334,0.11860963653977907,1.1024309862928738,0.9828839806941565,0.855515217136283,0.5868992102850211,0.946511618829501,0.4469572986288226
389.2,1.6792019772829474,1.1249694606699627,1.2821518292328864,1.183656595701667,1.3023008283203148,1.5955482791146627,1.912810724298705,1.8344943456703335,1.5172485231829846,1.4488416245076035,1.3754552702312097,1.2661516081711615
390.2,-0.10564039942085035,-0.6398145668906501,-0.5558055914658568,-0.656876133182592,-0.5577678278728576,-0.14455935669516984,0.0803981477980773,0.03242832037129961,-0.2638778268893357,-0.2900089999258604,-0.3594579458001228,-0.4646597504701907
391.1,4.202891486523247,3.751307290385946,3.5726963847238618,2.8669997808075283,3.013948368197142,3.9009552740779077,4.821642635805997,3.7651218189802655,4.147165635109379,3.084370144269774,3.402169894091683,4.1050878654378105
392.1,2.290162346329317,1.8456719015332572,1.6821702022238685,1.0413517219449115,1.0836424621170826,2.0205311873343765,2.9245602991965076,1.889085059474319,2.240644373632138,1.158819705773052,1.5033979611154753,2.178405600500895
393.2,0.09396579727378751,-0.4525108984210411,-0.6026280010702236,-1.8036124598724927,-2.0530995268911263,-0.2707475091770992,0.40079108162470267,-0.32355165365557315,-0.030345616361000083,-3.155208475920671,-1.1280813753637775,-0.2098097834525554
395.2,0.16711222842330542,-0.31137604083718706,-0.22689661798572625,-1.4766163184204606,-0.8704228780521829,-0.5950512898600985,-0.3087185847693632,0.8843815215461754,-0.5440171315480642,-0.4141860056237079,-0.4929955777922197,-0.7745134303502582
396.2,-0.8185983203623395,-0.3210472171502987,0.25180011856006734,1.421570384606163,0.47967586871146173,1.3300517008022674,-0.17504805314368665,-0.35747446206249367,0.35353847460900584,1.389470463226404,0.083017528247319,1.2022094245579509
397.2,-2.756889299149421,-2.3931784338806263,-1.6308606352187032,-0.49510877579970625,-1.2220180013771187,-0.560495067617136,-2.3029231192875455,-2.47526727214189,-1.5049278428982393,-0.42382573943387314,-1.99132320324634,-0.5419953797838414
398.2,-4.173353629737084,-4.758544935055426,-1.9362426949123566,2.214789743093688,2.430750280852911,2.237265912533581,-3.4386965789101542,2.4424110795502774,2.355799710854532,2.7248718552407323,2.5078586790284443,2.1512321374988477
398.3,-0.3107949884383565,-1.3902068766489992,-1.9653517989577,-2.3898357096560465,-1.4095490332353893,-1.371993679055247,,-3.7824377594943366,-4.5281951483795195,-4.0257035807809345,,-6.884726666939812
399.1,0.4654451311771135,-2.0057651198533435,-0.6510185068725822,0.22799101971608965,-1.5519712293861914,-1.1004626002610358,0.7290400024806308,-1.8808249917771434,-0.2206051681471345,0.46054287528713356,-0.4877729475186776,-1.0245593735815466
400.1,-1.7024655378152715,-1.1862125569475201,-2.3281748771019224,-0.8428563898613285,-1.935482998832751,-3.006017386088588,-1.041706783872954,-1.018576868519661,-0.1937906776315853,0.2880389487025242,-0.01704100970716571,-1.9361941879970144
400.2,-3.16190691225064,-4.8688013126568555,-0.7155989376375949,5.3435243647752575,4.657116065791684,4.5161242726492725,-3.214479092614184,-4.158791369044509,-0.31948143067332657,5.436892807700991,4.839499035035129,4.307649517337988
401.1,-1.4431895238967796,-1.6353045183138513,-0.7840351444877873,0.2933400666771533,-0.3822708754213252,-2.029861101060724,-1.3505780897108504,-2.355425881504183,-0.8683671557441823,-0.23718869452778413,-1.8175117921472215,0.08924200159474471
401.2,-1.8235868427502795,-3.8737410027009016,-2.8197017732005945,2.279465294674035,2.778312313577948,2.7286382835392535,-2.5643806885295133,-2.493142157705736,-2.067579159836561,3.5904844290870046,2.8367316369589872,2.4912666841713564
401.2,-0.35019945472266967,0.42518005207329146,0.5266736559837197,-0.08089524221266398,0.5344603739867771,0.5177198256624944,-0.014825362948062026,2.9939819166397292,3.5975516717944185,1.3193403988555743,0.2119962388757649,0.3610449293649895
403.1,-1.9948113441698063,-2.3578939399545407,-1.89860865740745,-2.215319048426653,-1.8058824175621209,-1.4648382777256788,-1.5800474648462557,-2.1592012738367403,-2.3525682987828924,-1.9425495227558884,-1.8947891461841986,-1.5715006151885613
404.1,-0.3244761653186712,-1.2755650373353409,-1.6879757653625935,-2.946847542222999,-0.411817400287081,0.42531009636284217,-0.05568980646538191,-0.5776786010725883,-1.0902319091144528,-3.4430727936566057,-2.5319344453387203,-3.5410370940432
408.2,-1.7823586071830948,0.13329785696062124,1.042291021020631,-0.3432259066976736,-2.078941282179786,-0.051686961850373137,-0.2822847728516389,0.6507818575271399,1.1633350552208035,-0.7564655149218336,-1.466633406420016,-0.12449188310665138
408.1,-4.0335099139862045,0.9881360166845421,-1.9812570408012893,-2.0358031794891382,-3.121799392866649,-3.9652865912948516,-4.3434231008782795,-0.8299630117749872,-2.616666291133737,-0.46803421240930176,1.1766251791321918,-3.758921496446572
410.3,1.387299447736702,1.336136897771762,1.7295681432842769,1.6791234482811075,1.7512188653594651,1.7366829300349536,-1.250259373350636,-0.9024289594762127,-0.5851597455437152,-0.6099590029718001,-1.3693667993437033,-1.2368250359228026
411.2,-0.2979131966246913,-0.292816284476083,0.07606514490419597,0.04014605823237394,0.09516949132932073,0.1989516565366437,-2.301535999987431,-2.029873144386234,-1.9478837368003743,-1.690247204743443,-2.143516003336633,-2.020200157083091
412.3,3.187465819884904,2.018914843813504,2.0180341572232523,1.1458597524374279,1.546927822275527,1.3100123470011735,0.5741545223319209,-0.5997035496411856,-0.9783189607685634,-1.1832469105763015,-1.8449955479247653,-0.9340854534703195
413.1,1.055979280602946,0.7100157272600769,0.6816023144428311,-1.2980369434711827,-0.768592096596939,0.4510215747299503,0.2535259632715118,1.0506789940000005,1.0131179136133657,-0.6664969674018861,0.17667497620062422,0.3094081795903015
413.3,1.4040358009975362,0.26133414495465296,0.2569534277575082,-0.5485135520211014,-0.21236529427922823,-0.642500411224367,-1.105981647113833,-2.2252181978352663,-2.5835194025632875,-2.9081777821415282,-3.275092357985069,-2.876677501807741
414.2,-0.5694893981025846,-0.5696857806504809,-3.649049688307928,-1.2440069730828873,-1.4887710157449972,0.20723283452685104,1.2628732107400686,-0.9869723987666337,-0.3727744070664514,-2.620154611965169,-0.5620791407511454,1.26226775454783
416.1,0.2295019939493198,-0.04065965946265088,0.012914576617711282,-0.0555246032630462,0.06465502718019611,0.1339600407277427,0.5259352080260599,0.10247868294835816,-0.05661895293877328,-0.3417560708986138,0.1556921490906995,-0.15574281066553275
420.2,-2.6752049450444773,-1.252513363575407,-1.777745415739147,-0.8977262386851702,-2.7608143300364802,-3.183306194690951,-2.851708918452732,-1.8195228555425758,-0.3621944327224993,-0.29233650750374585,-2.067198487109038,-2.101758513773806
421.1,-1.263676269728474,-3.7175112305567453,-2.613278769733895,-2.38954675645429,-3.1350789627447435,-3.402608895381856,-1.223423978748516,-3.879060438273287,-1.8625824634267,-2.0214436760796666,-2.6058826861947972,-2.6734080586274764
423.1,-0.6651880839458839,-1.0347421769105183,-0.9629038236461058,-0.7142447583074748,-0.4794809249173596,-0.6500154880080541,-3.3451878472823267,-4.50182706155875,-3.2579725886701247,-3.2372430201588958,-2.297828370731991,-2.785282577393891
424.2,-3.9256249102274157,-4.483733994301401,-3.1670729253140086,1.6968128322041278,2.3351139990747303,1.2906054671844127,-3.56382110976627,-6.016381813385561,2.3188148129716275,2.653770037470827,2.6289596392501924,1.643941657058782
426.1,1.0817830670331547,0.6902246747237686,0.5064519003492426,-0.06851108689264285,-0.20797620447498955,-0.9909923277808973,1.3296483783552837,1.272313099734985,0.20610357025232384,0.25291132058356436,0.3486118963766591,-0.16740607883103842
426.2,-3.623394356994645,-2.150497176184242,0.23166027385990762,5.116359108204185,4.697715895659318,4.666395876727632,-3.2395896658559367,4.909072372356912,5.059400731827557,5.164630277946117,4.938734298501178,4.183307264397446
427.2,-3.7311467845580775,-4.178008735083834,-2.132113556941238,2.5845862867490847,2.7948580242086867,2.8704005166551867,-4.584787040350966,-4.437652975548714,-1.799037649307943,3.3061163077885327,3.143717037086488,2.3829679415373954
429.2,0.6328090204115302,-1.1308537051129248,0.47072602068364244,0.719222213293868,2.3622664552310075,2.7137549340766958,1.2457989850105422,3.2452080930516187,1.1942441977551392,2.2975645082387457,2.3059733880083777,2.439522758416622
429.2,0.9733664149830599,-0.4544907886598718,0.3648328417576629,0.6491450180714987,1.1120496938962718,1.1437593796128733,1.46217538821241,0.41822239404835837,0.36234768276889,-0.35132098612935003,-0.06061697509494923,0.6869979019341894
430.1,2.351269161999829,2.0230239647188952,2.5849743013578794,3.375314288154182,3.4675593029168943,3.6522663509255713,2.61751100681526,2.3241988834502214,2.7286421817942,3.406914307854768,3.4326448902245827,3.5277667269676694
430.2,-2.966908298456756,-3.0955763584839797,-1.0975509097274436,-1.0954123872592771,0.7302376609940278,1.1601207586456812,-0.40818977366436293,1.6235111336078933,-0.34936687208588824,0.6748025432109217,0.7576238170454618,0.8440647249573202
430.2,0.08821187343823667,-0.9061930731400714,-0.6091084937626772,-1.0360706952242449,-0.9223191421173252,-0.6860049913063359,-0.12461761355866252,-2.4670041737418815,-0.7160469604547284,-1.390757100969351,-1.2178514047116236,-1.2236182108117575
431.1,0.5784899288138333,0.606642154736207,0.7937673158807244,1.618917698589153,1.6590442963598666,1.82061062808735,0.8493589025226665,0.4871117430113338,0.8465646936415789,1.608126666723067,1.74512016143043,1.787915070741589
433.2,0.37940445582645244,-0.012706123223059418,-0.5001019072901385,-0.1643056660180381,0.5007161647783593,-0.4233867747001273,1.1924704987973325,-0.32701603883765484,0.660618779868619,-0.07916699557477336,0.9351119868873197,1.0555531051893432
436.2,0.0045121194877565385,0.4290158601520193,-0.682413582907144,-2.5030858906672346,-1.5210979378334821,-0.4215401302325029,0.228953736428128,-0.37791234285389685,-0.19596790126368457,-1.6269842199455158,-0.8783366915757291,-0.9168625874898547
438.2,3.212417346051968,2.7684576887723296,2.7482676928238132,2.7569211668997875,2.9627484553293892,3.018175818235705,3.335181314720814,3.176033974460034,3.134180292684862,3.1377621268052898,2.8800284333258883,2.8237001322232675
438.3,2.171748036499726,0.7619967862505518,1.2293112411735172,0.7811770497008962,0.8033968364478582,0.993155747252263,-0.9619651192117564,-2.18766993642834,-2.19473435246557,-2.0153146213201802,-2.0949256560967564,-2.0355043636105123
439.2,1.2086233170571683,0.7441204855448338,0.6771375517442623,0.7688526793356917,0.9508702627334916,1.1257989749276047,1.3138356624074226,1.141308539425302,1.1168636515677657,1.0918004852953664,0.922779265094935,0.7857590449582375
439.3,0.5363881269768901,-0.8453298379635688,-0.3703682579858485,-0.7842853531446711,-0.7462928096857874,-0.5588631817130002,-2.2449321019682777,-4.042471488066466,-4.061176350511427,-3.549875647774822,-3.688931324306166,-3.4175869013819975
440.2,0.20647120574160893,-0.1341445011041068,-0.2568882927018703,-0.2510094155905954,-0.051544025749022504,0.2541455102648189,0.46956396604569206,0.2877938762500637,0.1404421444108136,0.1579027755188006,0.10884371038940643,-0.06692394867459817
444.1,-0.104036116734464,-0.7802394498031242,-0.7998758636006418,-0.24026058997474242,-0.3171626693886488,-0.09180055941364218,0.10755412191066627,-0.6724874675812469,-1.520444402861995,-0.1525094477181166,-0.5000643300914349,-0.3067365242472182
444.2,-1.1672345812508413,-2.006675980078472,-3.1396023080920634,-2.270981167524791,-2.5186420792064235,-2.7572932785334197,0.039988896096271764,-2.7325218298469167,-2.408286367624494,-1.8489006106061714,-0.513160428257978,-1.1970551216424417
447.2,1.942691279511992,3.22097941111965,3.170065301104407,2.922827877471096,2.7222796057499927,2.9556558396366612,1.8048229643383555,3.595627651594069,3.7134015785946026,3.101078126302128,3.0960467766465296,3.257978031576288
448.2,0.3580961377717717,1.3660206388157827,1.4501894359512362,1.130340567644693,0.989537780629206,1.30269506077979,0.6325478131424143,1.9113117025122537,2.081013704768542,1.28806324816945,1.3126614121060025,1.5995558340657499
448.2,,-8.949486585990208,-4.7712747632918795,1.987255862667666,1.921838768168632,1.3345714875308337,-4.1729664713045445,-7.038511891303607,-3.4120870468090416,2.144963471938646,2.1082694972713547,1.5088888723201817
449.1,-1.3746229404744357,-3.107795929005416,-2.120984494270197,-1.4675981026568166,-1.679744138679503,-0.5493890880603699,-5.1757648212957275,-5.852986520361532,-4.773094050722741,-4.76235575364886,-3.8393751069620503,-3.9990811472415944
449.2,-5.0913564390504344,-5.952223675749499,0.03145273315200642,-4.392978992945106,-5.208164901435427,-6.315956405524426,-7.603807501932874,0.31608987918791254,0.6249439153941797,0.4670836899598967,-4.386595456626504,-5.569584191127552
450.2,-0.5720739666159074,-1.3002324322426484,-1.378223261202849,-5.116128916227228,-3.6646296040342454,,0.271679935142926,,,,-1.787252356366752,
452.1,2.6140304114125685,1.9028211862224438,1.8047604217411815,1.4752590409502049,1.5345881483048402,1.5939144009838957,2.9295836469951553,2.839423170087712,1.9169476604610796,1.9908086484473222,1.7947277266425399,1.3743301367003897
454.1,5.033364932626039,4.282214203042273,4.31271865429497,3.9176998053218233,3.8846001502383016,3.9484396774093837,5.311656391708857,4.966646696367716,4.372310481562007,4.361563424394308,4.156651248946055,3.786477845421909
455.1,2.9971601080675545,2.2248001128323187,2.2410039015539702,1.8723552639191174,1.8288661208569308,1.939250750051107,3.2692621992217608,2.9332164232956535,2.325260499747392,2.29718866334634,2.184803941121805,1.858096472047826
456.2,0.48946303835438587,-0.17954272824730633,-0.21174752314815448,-0.5238983699496137,-0.38557014088821584,-0.470552808845374,0.8376422128709525,0.4698712100864109,-0.028224976506750377,-0.02877006984901065,-0.0072778618760654945,-0.23841559886542207
458.2,-0.10752234119896076,0.17096717862366673,-0.6188330335944916,-0.3171519591524391,-0.02152516505902713,0.3678451322776182,2.414293460914238,-0.37943292372726667,0.4875768230931733,0.32674014068308144,0.4474877067732427,2.2331865801190522
458.2,-3.288778947882823,1.203089295785901,-2.641238363373212,-3.7037084240951645,-3.9425282928101906,-2.399778812209199,0.7516561290953182,-0.8078014874728301,-1.2156593732989078,-1.5387330374750898,-1.5274693808058981,-0.9025394470558022
459.2,-1.389237819384185,-1.376116483303115,-2.1581768762379756,-1.8252482785466038,-1.6341835262011841,-1.3244998300127668,1.0730964644189325,-2.402182378372691,-1.377646706568375,-1.5435450223162475,-1.9224782942802416,0.6295234428921295
460.1,-1.5176000117484025,-2.2052377866105672,-1.7564024239241594,-2.9526733795496565,-2.1755081538734493,-2.6901531844770123,-0.9606742223987412,-1.8254095000701052,-1.7705623034273847,-2.3332382291757967,-2.456579376746329,-2.575155048158684
461.2,-1.9198652717303863,-0.46021573342083155,-0.08451690525865074,-0.28245480365320563,-0.7238151372763194,-0.673954136003368,-1.435797283641024,-0.7337638566408473,0.6214738843053519,-0.0687416460758532,-0.7444130274042573,0.04355323181172588
462.2,-3.0633460588877766,-3.1796432459288786,0.44942916242556,-1.8873638075400794,-1.9224084859975235,1.9854239874021422,-2.0121078857673957,1.235840395772403,1.4312052139594253,1.7382059713494087,1.6844926508760485,1.6172986576716595
463.2,-0.737166576434235,-0.7841432656661214,-1.1261596856563563,-1.16227663222777,-0.718589868046929,-0.21141200843450236,1.1147688854571696,-1.9787494108290267,-0.40205420286041904,-0.80543798065005,-0.22576648695337598,0.9437365851120827
464.2,4.683137004807547,4.195687099400829,4.274214684479992,4.407839657617316,4.434963847443189,4.598893434085536,4.665560630558465,4.482182482700846,4.7059674014524795,4.698348614755929,4.373523636517615,4.218583290392719
465.2,2.8252410394196565,2.30529354814837,2.356640837981636,2.4970593358256985,2.4883546878455807,2.6826823764913326,2.7666570199118126,2.6047076639384223,2.7942457968351517,2.739097862026587,2.4504439888491323,2.313587862934564
466.2,3.318744852708089,2.7641207671391097,2.9188547504127937,2.9974855318283233,3.3850699100846806,3.392405575383339,2.585853464997152,3.3605455166537324,3.2078500028203374,3.3366211332812887,3.290728821361414,3.1610327174353237
466.1,-0.7931536329071762,-1.660607845864129,-4.0134503322559105,-2.5168516779080017,-3.5197017966643562,,1.0352325550471868,-1.1328963132345948,,,,
467.2,1.397436977593278,1.0729058173073,1.0534002994952487,1.159398021284673,1.4700107192974983,1.5159641689096395,0.7058736142742883,1.452621178081645,1.3550255437398278,1.458017983823908,1.4311033711926,1.392746361786045
468.2,-0.557750725205101,-1.925598198839585,-0.2812703679859211,-0.2696188354118523,0.1729437394714758,0.28998182621604374,-0.3036923815680237,-0.3608390201849003,0.07371571105544761,0.021758668724740193,0.04618253759368374,1.7196371962118948
468.2,-0.4839785691300891,2.4355779152437504,-1.1470547094971617,0.8515288599382507,-1.369378219468513,-0.5738111098156181,-0.5427196253235982,0.061044339166450245,-1.5152076616765966,-1.2889128123562719,0.028256392216043147,-0.45595934674250593
473.2,-2.107472660961031,-0.06967362343552241,-2.814921763323192,-1.3962229135146687,-3.272444657498859,-2.5862962793534114,-3.0303000969631646,-2.47572966771832,-2.907483493935299,-4.772998114020508,-2.2373125765814734,-3.8392594096782613
474.1,-0.5111410575584996,-1.2026470503841664,-1.123781477296108,-1.8747129130792697,-1.6194126236212711,-1.552670600003962,-0.28746416050008583,-0.46014488296586076,-1.147005831179645,-1.1622812129447693,-1.929396752291053,-2.207735171646391
476.1,0.8516547585039685,-0.06058763549605112,0.560436932511274,0.3828747918217192,-0.09630711279656246,-0.019560544923784007,1.3151766198474437,0.31168182726098204,-1.4569521964836862,-1.9784605448063752,0.0898814063818385,-0.2712139450279538
477.1,-1.468884706194168,-2.9242753158301777,-2.175400430013566,-1.614514113472191,-3.1053230911123646,-1.8176987111384775,-1.1165635860289127,-1.6106846459242832,-1.6521575730359868,-2.407693882233091,-2.378945301127488,-2.1728621809641595
478.1,-0.8263389400485381,-0.5908947148643211,-1.037350899165674,-1.492352702051662,-0.3876459655056109,-1.2334653850255184,0.017531736515835394,-0.07514068046462474,,-1.5788080486799716,-1.5050398044189486,-1.163606763270229
478.2,1.870374426149859,1.22791828638817,2.0307930166933987,2.0974821080529895,2.364259082692467,2.8760416849322037,2.515884456590503,1.3523937982221954,2.476062665636642,2.249049606935259,2.5739085320115627,2.4409855703484777
479.2,0.28027183725011606,-0.2852561819597892,0.4608329353561984,0.44384057677865213,0.7547482533947719,1.208996670558851,0.9231201137590929,-0.13896817818525187,0.9028735580615112,0.6643987685318645,0.96920828745349,0.927745676314818
